"alpha_hat","beta_1_hat","beta_2_hat","alpha_se","beta_1_se","beta_2_se","method","n_obs","p_c","alpha","beta_1","beta_2","model","index"
1.13170340382674,0.402901675877264,-0.618601593161919,0.209596664223708,0.122434538996409,0.132591510957822,"iv",200,0.8,1,0.5,-0.7,"logit",958
0.747461963611605,0.231407509552515,-0.286656728665455,0.181913427100637,0.104107084155154,0.109692612066536,"itt",200,0.8,1,0.5,-0.7,"logit",959
1.33681337684711,0.394376809931332,-0.541834184005614,0.194446228577681,0.113751795616897,0.104163220179804,"pp",200,0.8,1,0.5,-0.7,"logit",959
1.2389948268866,0.565721736896267,-0.773765438853099,0.245657998593059,0.201076359417241,0.221926318892037,"iv",200,0.8,1,0.5,-0.7,"logit",959
0.741187630058447,0.37122267712051,-0.291424415931773,0.179313697481671,0.0943207161691328,0.116637876979313,"itt",200,0.8,1,0.5,-0.7,"logit",960
1.2460961034888,0.435107426477472,-0.562602711913153,0.200770687644981,0.10647830832557,0.116754188347886,"pp",200,0.8,1,0.5,-0.7,"logit",960
1.05030502036885,0.529908880972621,-0.951559812932533,0.253833265101659,0.176200801146571,0.344205758114354,"iv",200,0.8,1,0.5,-0.7,"logit",960
0.40089199235277,0.339666836763694,-0.451778311672071,0.178855344375038,0.0841474135903764,0.0962868733312947,"itt",200,0.8,1,0.5,-0.7,"logit",961
1.05967706021055,0.44541610345337,-0.776297845296891,0.213725797569465,0.0885569887538821,0.113503835703564,"pp",200,0.8,1,0.5,-0.7,"logit",961
0.796567641558729,0.615579935557426,-1.37826556020122,0.347250617509136,0.237651048656639,0.483877534120643,"iv",200,0.8,1,0.5,-0.7,"logit",961
0.397930278745554,0.411026253861002,-0.410944517229451,0.181796459349833,0.0854424094505698,0.0861247854305493,"itt",200,0.8,1,0.5,-0.7,"logit",962
0.896976992830512,0.500908869811762,-0.529578067868299,0.199121726101109,0.0909678799418882,0.0967749989098816,"pp",200,0.8,1,0.5,-0.7,"logit",962
0.659381621070631,0.5891596824092,-0.645847906306875,0.252710598173579,0.145650702884643,0.15289914206978,"iv",200,0.8,1,0.5,-0.7,"logit",962
0.710772196091634,0.228385798959503,-0.472786658657079,0.179669410002455,0.0918370789925759,0.0770262127558618,"itt",200,0.8,1,0.5,-0.7,"logit",963
1.05790394048275,0.331384332794856,-0.506338650879019,0.190663643371626,0.0983076653447172,0.0829520366087315,"pp",200,0.8,1,0.5,-0.7,"logit",963
0.913001873147971,0.462469715425134,-0.516135094840967,0.221936945005892,0.146986556572261,0.0988239646489566,"iv",200,0.8,1,0.5,-0.7,"logit",963
0.601225659432002,0.286647448432414,-0.647796238848043,0.183618078105179,0.0858472712355279,0.109040369616541,"itt",200,0.8,1,0.5,-0.7,"logit",964
1.09014460928184,0.324760323331571,-0.763661685434714,0.189590466650892,0.101722882084208,0.106378946584211,"pp",200,0.8,1,0.5,-0.7,"logit",964
0.936486101872717,0.316680843260057,-0.875243990402894,0.236785496067399,0.13101418290135,0.177300280839835,"iv",200,0.8,1,0.5,-0.7,"logit",964
0.470646609589036,0.33862605278956,-0.548935725372935,0.176601216970902,0.0894136972580469,0.100001150406346,"itt",200,0.8,1,0.5,-0.7,"logit",965
0.790803347914873,0.443810159843359,-0.605418039942278,0.187979188799456,0.0945478193781222,0.107731392118198,"pp",200,0.8,1,0.5,-0.7,"logit",965
0.648082222841522,0.504206823993189,-0.654491924147129,0.215951076433691,0.118476451859189,0.129321564680568,"iv",200,0.8,1,0.5,-0.7,"logit",965
0.812582539450927,0.503401011955974,-0.520041535487514,0.190279255538225,0.0986299797993427,0.101788234436081,"itt",200,0.8,1,0.5,-0.7,"logit",966
1.285587443345,0.60221049677537,-0.69263896002445,0.201921974566965,0.110699961501785,0.10927061686966,"pp",200,0.8,1,0.5,-0.7,"logit",966
1.14582939460012,0.733552831668232,-0.833664758538122,0.231897687121166,0.182158624579545,0.169030437351386,"iv",200,0.8,1,0.5,-0.7,"logit",966
0.525319246468606,0.0436073946589742,-0.235321920436045,0.173669835302068,0.0896131249757235,0.0871844164970796,"itt",200,0.8,1,0.5,-0.7,"logit",967
1.03062876515627,0.128566536057882,-0.339431481474081,0.196712425414102,0.0931315003737685,0.0844090234746426,"pp",200,0.8,1,0.5,-0.7,"logit",967
0.763464028575527,0.248399157223,-0.420458653183691,0.231378275767349,0.149307201274162,0.137072197925408,"iv",200,0.8,1,0.5,-0.7,"logit",967
0.747191465627561,0.249522489066788,-0.536963498390244,0.179378404520576,0.0941051151480387,0.0970318778902624,"itt",200,0.8,1,0.5,-0.7,"logit",968
1.28717134008199,0.376610748689928,-0.614458311829636,0.191540721401842,0.09640304347554,0.1079258154474,"pp",200,0.8,1,0.5,-0.7,"logit",968
1.08543630277849,0.468491653438019,-0.674151785604813,0.221114050913512,0.14174291106908,0.136075244307012,"iv",200,0.8,1,0.5,-0.7,"logit",968
0.565379185844946,0.44833916744972,-0.389962967996369,0.180822580843377,0.0882865970330499,0.0931145225191687,"itt",200,0.8,1,0.5,-0.7,"logit",969
1.31976581997164,0.592661910839264,-0.541547804828639,0.212386832587046,0.0893606175864776,0.106256177535438,"pp",200,0.8,1,0.5,-0.7,"logit",969
0.982391886822475,0.696736290564073,-0.703838176130117,0.273603128438992,0.14220094443772,0.175254120974218,"iv",200,0.8,1,0.5,-0.7,"logit",969
0.845622915501061,0.349355123443319,-0.422754194452278,0.196619534195601,0.100563621799787,0.102982940150323,"itt",200,0.8,1,0.5,-0.7,"logit",970
1.63877806863753,0.524398332849098,-0.667180929904347,0.232338217717971,0.118487434059084,0.0992951442422407,"pp",200,0.8,1,0.5,-0.7,"logit",970
1.49626265899263,0.719376302931747,-0.891779145724393,0.302098933465734,0.231733731251308,0.217123530696235,"iv",200,0.8,1,0.5,-0.7,"logit",970
0.861921084703509,0.263482810212683,-0.581913128772785,0.196997677778534,0.106086776481774,0.0919356604513035,"itt",200,0.8,1,0.5,-0.7,"logit",971
1.34867764028044,0.303566907962982,-0.753997333909402,0.211194326289253,0.113263299185847,0.105767550298076,"pp",200,0.8,1,0.5,-0.7,"logit",971
1.31632506978295,0.330817300043978,-0.873722287710268,0.27376694097372,0.148445498662855,0.16017931635885,"iv",200,0.8,1,0.5,-0.7,"logit",971
0.855704573358065,0.399389125242128,-0.46274739302509,0.184817733523538,0.0994426802793552,0.11664288217128,"itt",200,0.8,1,0.5,-0.7,"logit",972
1.17858882421559,0.403932114242046,-0.497126124656245,0.194355000586073,0.108836413437166,0.124909426617092,"pp",200,0.8,1,0.5,-0.7,"logit",972
1.06996908648435,0.416312968869743,-0.52822803144453,0.216291346296348,0.132873455389699,0.144240017169754,"iv",200,0.8,1,0.5,-0.7,"logit",972
0.499931562541335,0.334608382166544,-0.332283989537498,0.173776434186357,0.084947538225804,0.0877844099813501,"itt",200,0.8,1,0.5,-0.7,"logit",973
0.80352997909791,0.357634124654242,-0.40006070977532,0.1845594617629,0.0924018146907349,0.0951557429535928,"pp",200,0.8,1,0.5,-0.7,"logit",973
0.636011603143306,0.359543678154633,-0.443044596544786,0.205323122120498,0.0970494125250577,0.122889935067743,"iv",200,0.8,1,0.5,-0.7,"logit",973
0.597499717062186,0.395363760294545,-0.564249095820319,0.183032686301373,0.095222821824116,0.0936117796001008,"itt",200,0.8,1,0.5,-0.7,"logit",974
0.970801953972672,0.435294695516558,-0.69082512965845,0.204256317469309,0.106121106569169,0.10366096692604,"pp",200,0.8,1,0.5,-0.7,"logit",974
0.864530989179914,0.50236572032418,-0.793021700691248,0.253719279674906,0.157780198481914,0.149489192511236,"iv",200,0.8,1,0.5,-0.7,"logit",974
0.426203577209505,0.291347017751789,-0.553405808816715,0.189182014605262,0.097611963347809,0.107556951644607,"itt",200,0.8,1,0.5,-0.7,"logit",975
1.08199183148609,0.597815857071014,-0.827786139563216,0.215035197631848,0.098138557999022,0.12471218647203,"pp",200,0.8,1,0.5,-0.7,"logit",975
1.10475957459816,1.06213504620916,-1.30033425560096,0.377472526378814,0.388422985764522,0.430135152549193,"iv",200,0.8,1,0.5,-0.7,"logit",975
0.723633888892562,0.271634746539946,-0.253494117263531,0.178024360465598,0.0960385822755586,0.104955774103367,"itt",200,0.8,1,0.5,-0.7,"logit",976
1.31736373103979,0.396029037943033,-0.435947676464756,0.188010520581445,0.103598705992787,0.117344664522341,"pp",200,0.8,1,0.5,-0.7,"logit",976
1.15274357133732,0.562400549797348,-0.605830342530995,0.234995524741833,0.172180386815515,0.198098699093401,"iv",200,0.8,1,0.5,-0.7,"logit",976
0.630701272752505,0.278633711302255,-0.521072288538194,0.178233961609178,0.0909886807496994,0.096563730415821,"itt",200,0.8,1,0.5,-0.7,"logit",977
1.24939431846312,0.387135066758881,-0.69210445486843,0.191407621192101,0.107578843870289,0.103033417270462,"pp",200,0.8,1,0.5,-0.7,"logit",977
1.00903223115728,0.469809063472586,-0.824660333392339,0.23531126948936,0.153789361645102,0.172838231936022,"iv",200,0.8,1,0.5,-0.7,"logit",977
0.581131189373411,0.194436861207938,-0.576446520454657,0.179937022919751,0.0797011985676766,0.0939950846865906,"itt",200,0.8,1,0.5,-0.7,"logit",978
1.19775722198909,0.24234773332688,-0.732242113815164,0.204260613205788,0.0900134557809928,0.0940783981139191,"pp",200,0.8,1,0.5,-0.7,"logit",978
0.910590148930581,0.266173656536941,-0.861978762284964,0.250791669668195,0.113896971718436,0.159406830152074,"iv",200,0.8,1,0.5,-0.7,"logit",978
0.803338050171089,0.271133517940279,-0.419482795768554,0.182642264482088,0.0882465518010808,0.0966395549292913,"itt",200,0.8,1,0.5,-0.7,"logit",979
1.24868697996585,0.396456890329291,-0.563529553380496,0.205583843253094,0.0947692384691532,0.118438369233258,"pp",200,0.8,1,0.5,-0.7,"logit",979
1.09953873975569,0.499686743734922,-0.65453483234395,0.23458400176572,0.15278155798626,0.177739366611553,"iv",200,0.8,1,0.5,-0.7,"logit",979
0.646243904588685,0.399604704012867,-0.403744328176155,0.180091237498757,0.0954149997717666,0.0991520442525765,"itt",200,0.8,1,0.5,-0.7,"logit",980
0.928184910624143,0.458120551329368,-0.479386515995416,0.191372900717179,0.0985103627287814,0.113046885731568,"pp",200,0.8,1,0.5,-0.7,"logit",980
0.957768198860495,0.52836607431596,-0.549271520034312,0.257565549936085,0.145451383686384,0.149430531136949,"iv",200,0.8,1,0.5,-0.7,"logit",980
0.801670999465927,0.318737036989464,-0.55860261012396,0.182203299304224,0.10177054422705,0.0824706169666946,"itt",200,0.8,1,0.5,-0.7,"logit",981
1.09228150595178,0.286209218115368,-0.576306915674499,0.195190402774892,0.109864379409996,0.085740329166543,"pp",200,0.8,1,0.5,-0.7,"logit",981
0.997131606435266,0.281412474191347,-0.569577811027911,0.215170977410179,0.11926047175243,0.0914562742184137,"iv",200,0.8,1,0.5,-0.7,"logit",981
0.739237813834244,0.419103372501417,-0.347536360699084,0.188081352873528,0.096742799720587,0.0943325357941413,"itt",200,0.8,1,0.5,-0.7,"logit",982
1.19397508566008,0.570605300549749,-0.48166320982458,0.196206984091616,0.0916840803455666,0.0890031062545393,"pp",200,0.8,1,0.5,-0.7,"logit",982
1.12312576229109,0.750740789929022,-0.62229903920858,0.240836810380843,0.18970787598216,0.158938642303257,"iv",200,0.8,1,0.5,-0.7,"logit",982
0.46216216825632,0.255203028625982,-0.544963052311353,0.176986458041574,0.103681025728438,0.113246279891938,"itt",200,0.8,1,0.5,-0.7,"logit",983
1.02546029877781,0.493587260596361,-0.703897669362664,0.198153588999312,0.115137467160195,0.142593554006388,"pp",200,0.8,1,0.5,-0.7,"logit",983
0.835707202545984,0.960958570235158,-0.959274137465652,0.302153141984151,0.421065221382768,0.307772988085416,"iv",200,0.8,1,0.5,-0.7,"logit",983
0.723885339556065,0.332175271403067,-0.581935506659032,0.180925576275181,0.0919641406730142,0.103570809227361,"itt",200,0.8,1,0.5,-0.7,"logit",984
1.3458188158247,0.463070243420537,-0.748614303968423,0.203409572517154,0.102296559405363,0.107608346787434,"pp",200,0.8,1,0.5,-0.7,"logit",984
1.13329702364969,0.575580234272823,-0.920913453604969,0.261330422284796,0.162719290728699,0.196270885136551,"iv",200,0.8,1,0.5,-0.7,"logit",984
0.554569670533626,0.297443814976414,-0.490179488955638,0.184307238305517,0.0816912167777074,0.10900823665857,"itt",200,0.8,1,0.5,-0.7,"logit",985
1.08113775231055,0.442728222407956,-0.711018366713795,0.208358150671382,0.085484772911231,0.119647278344683,"pp",200,0.8,1,0.5,-0.7,"logit",985
0.903197398872367,0.64023886671977,-0.915611186120908,0.262994731669501,0.177218219990737,0.221600247408459,"iv",200,0.8,1,0.5,-0.7,"logit",985
0.792494669565606,0.351561993606417,-0.602272068510432,0.189385584678459,0.0886015472466657,0.131586808747405,"itt",200,0.8,1,0.5,-0.7,"logit",986
1.14487482107902,0.403223713398075,-0.71690743676237,0.20002710931418,0.0942220698675945,0.129879211008012,"pp",200,0.8,1,0.5,-0.7,"logit",986
1.03049470564525,0.425276109441397,-0.807022651995033,0.216698766170571,0.115797065586697,0.18094964664242,"iv",200,0.8,1,0.5,-0.7,"logit",986
0.320291742963663,0.300119045031118,-0.612122972393104,0.180387607967849,0.0830473854745072,0.106128527392408,"itt",200,0.8,1,0.5,-0.7,"logit",987
0.710732411208473,0.392731762098498,-0.752055466618469,0.209409525103099,0.0923817459621593,0.102689020046902,"pp",200,0.8,1,0.5,-0.7,"logit",987
0.468721096850319,0.541563140876469,-0.906657596640936,0.290884763250038,0.160435658342199,0.190559978073662,"iv",200,0.8,1,0.5,-0.7,"logit",987
0.785633077239732,0.517718665760654,-0.722446588988963,0.189664156790111,0.0878402479537456,0.108827664203432,"itt",200,0.8,1,0.5,-0.7,"logit",988
1.27032686969623,0.607409547566477,-0.822820291559508,0.210641841633287,0.0978347423310632,0.116453385873691,"pp",200,0.8,1,0.5,-0.7,"logit",988
1.07202252853973,0.630479456591223,-0.917375407248519,0.236168900954058,0.117115429228589,0.160097377352759,"iv",200,0.8,1,0.5,-0.7,"logit",988
0.909146653292429,0.335862080448898,-0.376653765553968,0.197325259150674,0.107346044594558,0.106850828348265,"itt",200,0.8,1,0.5,-0.7,"logit",989
1.46853594017217,0.527497507221824,-0.587037634506252,0.211385312133805,0.119531948843863,0.109141911524973,"pp",200,0.8,1,0.5,-0.7,"logit",989
1.42041161246319,0.697176816739501,-0.806747979436173,0.261918155434851,0.214435036996256,0.223731165449889,"iv",200,0.8,1,0.5,-0.7,"logit",989
0.679959862063389,0.243861776046342,-0.348502886875792,0.176159377028997,0.090728401353719,0.0975510285302348,"itt",200,0.8,1,0.5,-0.7,"logit",990
1.08903293383972,0.364530971821641,-0.484477816497563,0.185935814597967,0.101110873830564,0.0983025455842608,"pp",200,0.8,1,0.5,-0.7,"logit",990
1.00226170702342,0.452996165304081,-0.610320181960834,0.244539278741774,0.135813979183289,0.166208399512918,"iv",200,0.8,1,0.5,-0.7,"logit",990
0.635827244107345,0.298629410246037,-0.427985253974287,0.178201086958532,0.0965993872300493,0.0978173135081441,"itt",200,0.8,1,0.5,-0.7,"logit",991
1.04916314702842,0.39439363464157,-0.557949427212972,0.18845628611668,0.113676276532097,0.109802610577037,"pp",200,0.8,1,0.5,-0.7,"logit",991
0.940378083674673,0.512051966876305,-0.68099548066965,0.236264719284406,0.17582942418055,0.164412124182086,"iv",200,0.8,1,0.5,-0.7,"logit",991
0.571071248953753,0.522413108468244,-0.542781278598402,0.177746829765024,0.0939364714915633,0.118876997951327,"itt",200,0.8,1,0.5,-0.7,"logit",992
1.02177149167673,0.516249313511106,-0.632763454604367,0.196276418384264,0.103009347607248,0.129225191791149,"pp",200,0.8,1,0.5,-0.7,"logit",992
0.867192171489957,0.493355577908244,-0.692136728640845,0.233885912136913,0.121693893325494,0.162641840950547,"iv",200,0.8,1,0.5,-0.7,"logit",992
0.678530608081018,0.420199849106354,-0.579367140859997,0.176906090342862,0.0878015371296635,0.108260063406161,"itt",200,0.8,1,0.5,-0.7,"logit",993
0.957878441237566,0.43420977563917,-0.611114759904556,0.187192779326374,0.0960173605556028,0.112281441862184,"pp",200,0.8,1,0.5,-0.7,"logit",993
0.816781361989156,0.429273480396288,-0.604822294653482,0.204712099787982,0.105938839499574,0.120159189539758,"iv",200,0.8,1,0.5,-0.7,"logit",993
0.442930304278817,0.27205834831886,-0.497726050185203,0.174682038207413,0.0951531710706852,0.101263298958674,"itt",200,0.8,1,0.5,-0.7,"logit",994
1.00163650533403,0.31182227285944,-0.617004587837462,0.200444723353932,0.106730331441603,0.114239018060311,"pp",200,0.8,1,0.5,-0.7,"logit",994
0.658418338663215,0.254794950621999,-0.744841301743847,0.27381467640762,0.155436125270375,0.183528170028215,"iv",200,0.8,1,0.5,-0.7,"logit",994
0.722678640805787,0.483301000944605,-0.514378251865892,0.176652284479812,0.0904903708080662,0.0961365591709227,"itt",200,0.8,1,0.5,-0.7,"logit",995
1.11614781266669,0.45150196847644,-0.602481617975926,0.194311670629584,0.0977978881677656,0.107339125926871,"pp",200,0.8,1,0.5,-0.7,"logit",995
0.984811720456645,0.431905209609658,-0.656182729880949,0.226356017593783,0.109625830761045,0.131092939804777,"iv",200,0.8,1,0.5,-0.7,"logit",995
0.613994023269213,0.195319148269432,-0.284057697199902,0.174113184938836,0.100251263544382,0.0900245136154211,"itt",200,0.8,1,0.5,-0.7,"logit",996
1.04363070269083,0.340438274108548,-0.402564714923892,0.186817158243553,0.107007351209354,0.098449969479108,"pp",200,0.8,1,0.5,-0.7,"logit",996
0.873476181649302,0.488798447122389,-0.554287456657849,0.226686675477291,0.18241789983654,0.168251204699322,"iv",200,0.8,1,0.5,-0.7,"logit",996
0.473353769040918,0.307726903001579,-0.422841137136377,0.180234123140733,0.0947972744040288,0.0906497645252109,"itt",200,0.8,1,0.5,-0.7,"logit",997
0.996719367546907,0.408970417893794,-0.567711876971557,0.209914598425082,0.104602421118798,0.105503191215908,"pp",200,0.8,1,0.5,-0.7,"logit",997
0.774626185739316,0.497542687109764,-0.669441438684521,0.269130966707983,0.149880139920184,0.148464445267372,"iv",200,0.8,1,0.5,-0.7,"logit",997
0.757360219591539,0.312065020403284,-0.417967792499014,0.186461630708227,0.0945910307919743,0.105867431520053,"itt",200,0.8,1,0.5,-0.7,"logit",998
1.55884599629157,0.58880508722367,-0.759018099831721,0.224477056015118,0.103776106171856,0.110441508039751,"pp",200,0.8,1,0.5,-0.7,"logit",998
1.51283617352876,1.08324266673355,-1.27739197084398,0.433313741545942,0.427982151054977,0.47690152036128,"iv",200,0.8,1,0.5,-0.7,"logit",998
0.455060238119542,0.355318091364209,-0.591811043414099,0.185779271320522,0.0949005559364346,0.0908651060690133,"itt",200,0.8,1,0.5,-0.7,"logit",999
0.914495744913932,0.478600054701459,-0.602261597720033,0.213483277886577,0.106270924026185,0.10420100508274,"pp",200,0.8,1,0.5,-0.7,"logit",999
0.653615241042809,0.620016567054552,-0.580894563144294,0.274624847355177,0.169549835122536,0.134032808401853,"iv",200,0.8,1,0.5,-0.7,"logit",999
0.715356321072471,0.218762122637217,-0.220239249648513,0.18119031843218,0.0763256614754819,0.103864349339636,"itt",200,0.8,1,0.5,-0.7,"logit",1000
1.31897093786136,0.397872057003015,-0.419386454522935,0.210366403927073,0.079017581063388,0.106446674213014,"pp",200,0.8,1,0.5,-0.7,"logit",1000
1.40558632416373,0.685896103269423,-0.8138070894333,0.410878969647766,0.232775391991435,0.388854570131857,"iv",200,0.8,1,0.5,-0.7,"logit",1000
0.764549694118075,0.382457821023178,-0.444160763723402,0.180340752024228,0.101148636878129,0.0955836055340243,"itt",200,0.8,1,0.5,-0.7,"logit",1001
1.31031169255884,0.456620480121023,-0.579535634361929,0.193650926171129,0.106269823294478,0.110002619739371,"pp",200,0.8,1,0.5,-0.7,"logit",1001
1.10360781129968,0.503255112043374,-0.63198083460288,0.221952203076845,0.156538115755592,0.14841135142776,"iv",200,0.8,1,0.5,-0.7,"logit",1001
0.736525692060392,0.313866921319721,-0.55070977664462,0.183883271758585,0.0883767014234767,0.103809426286128,"itt",200,0.8,1,0.5,-0.7,"logit",1002
1.24570349899702,0.432198157583895,-0.670722916115083,0.197179085156153,0.109442651514622,0.108872102163313,"pp",200,0.8,1,0.5,-0.7,"logit",1002
1.08959500619565,0.508864275454855,-0.807664269046494,0.234640918887554,0.142978836579901,0.179250247869304,"iv",200,0.8,1,0.5,-0.7,"logit",1002
1.16218432366874,0.439872295253571,-0.6654870621109,0.187321851707192,0.10213822119316,0.0975410469869796,"itt",200,0.8,1,0.5,-0.7,"logit",1003
1.41719124684185,0.413325831410552,-0.66246209764759,0.196804450068703,0.104359617164385,0.0998916916534752,"pp",200,0.8,1,0.5,-0.7,"logit",1003
1.39037691268847,0.389656463849283,-0.672535839858835,0.217112576743595,0.11062275004348,0.110259507877014,"iv",200,0.8,1,0.5,-0.7,"logit",1003
0.207972033059457,0.359602897192329,-0.412239587831185,0.171704121434883,0.0938334583981272,0.0873161947821536,"itt",200,0.8,1,0.5,-0.7,"logit",1004
0.693172693099547,0.513426749801298,-0.475978746293117,0.192379164989684,0.104835608296468,0.0995496001077951,"pp",200,0.8,1,0.5,-0.7,"logit",1004
0.330640035939334,0.693101301472947,-0.596315365552074,0.282703429495524,0.202881602344016,0.184267422449298,"iv",200,0.8,1,0.5,-0.7,"logit",1004
0.526811536600928,0.320656611523668,-0.443789513172713,0.17561647656259,0.0903375851532549,0.102655823046114,"itt",200,0.8,1,0.5,-0.7,"logit",1005
0.956096124410153,0.42517873214155,-0.582709769505623,0.190790751055872,0.0920696812204135,0.118274973106565,"pp",200,0.8,1,0.5,-0.7,"logit",1005
0.74149287239604,0.508291614238844,-0.690452853648248,0.224198008731616,0.136505342216673,0.15559531979647,"iv",200,0.8,1,0.5,-0.7,"logit",1005
0.66978631026375,0.258316115848929,-0.503059484783253,0.182459031027504,0.108203684612661,0.107596784487028,"itt",200,0.8,1,0.5,-0.7,"logit",1006
1.11634245885667,0.408705854301409,-0.670646255774462,0.193022414260741,0.113330612205047,0.122326759033661,"pp",200,0.8,1,0.5,-0.7,"logit",1006
0.972845155702166,0.563292929477277,-0.806221835809246,0.219154064064866,0.186435260194546,0.184540414558186,"iv",200,0.8,1,0.5,-0.7,"logit",1006
0.730026820463561,0.36657402357154,-0.456644972224333,0.183899700844554,0.0959334753724292,0.101496197947707,"itt",200,0.8,1,0.5,-0.7,"logit",1007
1.31217194271872,0.556712775200747,-0.566771987919809,0.207385213333197,0.0959388235727115,0.118063567526237,"pp",200,0.8,1,0.5,-0.7,"logit",1007
1.15513030258729,0.704871920096398,-0.649024899851997,0.24972017412972,0.164894143679157,0.166419755120486,"iv",200,0.8,1,0.5,-0.7,"logit",1007
0.564227327257939,0.109825902094135,-0.319870248159989,0.174283521937632,0.0802842692294513,0.109423658315616,"itt",200,0.8,1,0.5,-0.7,"logit",1008
0.937832177462476,0.245940360432167,-0.421457239412123,0.194606218811765,0.0854761421995532,0.112323122137941,"pp",200,0.8,1,0.5,-0.7,"logit",1008
0.785897690613166,0.467130704617856,-0.588669476616667,0.263054803096596,0.182612950465706,0.205299190337992,"iv",200,0.8,1,0.5,-0.7,"logit",1008
0.830160388333657,0.463798386876433,-0.538844195652889,0.18834603005087,0.0927292013258061,0.1100323004621,"itt",200,0.8,1,0.5,-0.7,"logit",1009
1.38860407277416,0.555026953379639,-0.777471268572864,0.201389935525187,0.104787560531381,0.107867978129136,"pp",200,0.8,1,0.5,-0.7,"logit",1009
1.38854132872288,0.691040096196536,-1.02202480087079,0.299309099527647,0.178530452635082,0.22822960613376,"iv",200,0.8,1,0.5,-0.7,"logit",1009
0.833334486997914,0.323946905629141,-0.417935793968937,0.182312831408896,0.0913982988200306,0.115495806394141,"itt",200,0.8,1,0.5,-0.7,"logit",1010
1.3719495035323,0.363320934663606,-0.693583173011615,0.202827430578737,0.102880700318993,0.121883667636658,"pp",200,0.8,1,0.5,-0.7,"logit",1010
1.32222065685152,0.464326031715247,-1.17389377096078,0.320199278697934,0.173963385726364,0.384539813228491,"iv",200,0.8,1,0.5,-0.7,"logit",1010
0.858976857807401,0.203831114969913,-0.355493829958964,0.17979552794593,0.0927673870113843,0.089014358368337,"itt",200,0.8,1,0.5,-0.7,"logit",1011
1.27749276996472,0.280068804273955,-0.373037937667498,0.193980529041257,0.0938968546419883,0.103076464427715,"pp",200,0.8,1,0.5,-0.7,"logit",1011
1.15907451863743,0.357866828110883,-0.34851819198516,0.224157935587853,0.142371772622297,0.123340684937917,"iv",200,0.8,1,0.5,-0.7,"logit",1011
0.477353965723408,0.404921732183864,-0.39357989449402,0.179243015865091,0.0912977935003792,0.0972006753748499,"itt",200,0.8,1,0.5,-0.7,"logit",1012
1.06986774244049,0.523887221694098,-0.673765441189098,0.199420682085588,0.0964597554862348,0.11545414049233,"pp",200,0.8,1,0.5,-0.7,"logit",1012
0.935300651091291,0.738713263137584,-1.00407910723051,0.298639969795592,0.223231833109648,0.277554378261718,"iv",200,0.8,1,0.5,-0.7,"logit",1012
0.415293943474416,0.388924426989371,-0.483346082557216,0.177458694016655,0.111100804840655,0.0949474453730431,"itt",200,0.8,1,0.5,-0.7,"logit",1013
0.775715116963757,0.472682106836673,-0.573068272618463,0.19391501660801,0.122650960103456,0.104927615803856,"pp",200,0.8,1,0.5,-0.7,"logit",1013
0.595389261934133,0.583624960048959,-0.667628304626307,0.256950533854952,0.169887619771123,0.154804362002631,"iv",200,0.8,1,0.5,-0.7,"logit",1013
0.741605503850818,0.234846869681415,-0.520870367235606,0.184384224428554,0.08865128365591,0.0963694558678918,"itt",200,0.8,1,0.5,-0.7,"logit",1014
1.26837836845759,0.262608736659689,-0.680931907890348,0.187648789049591,0.0994977691865004,0.0976995085799339,"pp",200,0.8,1,0.5,-0.7,"logit",1014
1.13559243759704,0.263276153160834,-0.77601592451079,0.223774739163106,0.118012496148742,0.136584616824335,"iv",200,0.8,1,0.5,-0.7,"logit",1014
0.810341639447533,0.294733859350375,-0.369894815272089,0.184421176283689,0.0921057686558236,0.0968999702807417,"itt",200,0.8,1,0.5,-0.7,"logit",1015
1.26484925448701,0.284585740257371,-0.381853303067175,0.208284420796938,0.104022160553671,0.115800046236004,"pp",200,0.8,1,0.5,-0.7,"logit",1015
1.12527238741938,0.278986451289561,-0.420314739183366,0.260065525500896,0.128784450261487,0.142436864042791,"iv",200,0.8,1,0.5,-0.7,"logit",1015
0.611229012596338,0.177227457926615,-0.439027934001489,0.181814349257589,0.0972072039652469,0.110935280328739,"itt",200,0.8,1,0.5,-0.7,"logit",1016
1.15888628299444,0.344911786368404,-0.605864080398449,0.19781293432892,0.107644535075162,0.10676203293439,"pp",200,0.8,1,0.5,-0.7,"logit",1016
1.01307160351881,0.646870796546361,-0.925010893171602,0.279024620382208,0.26750617106082,0.323365685697417,"iv",200,0.8,1,0.5,-0.7,"logit",1016
0.755777968151097,0.260107482135222,-0.353335104242479,0.193384790027228,0.0876050945945558,0.0893727902300336,"itt",200,0.8,1,0.5,-0.7,"logit",1017
1.22848248138039,0.231820828097116,-0.548756538686287,0.220842731847655,0.0974472876051372,0.103130965246186,"pp",200,0.8,1,0.5,-0.7,"logit",1017
1.31723800720998,0.240982035138519,-0.770975136097463,0.352613579602894,0.149893665576437,0.220236443366261,"iv",200,0.8,1,0.5,-0.7,"logit",1017
0.274972169887057,0.323205727004892,-0.302774250135861,0.173751748859507,0.0970482373915212,0.107386246809924,"itt",200,0.8,1,0.5,-0.7,"logit",1018
1.0444014573505,0.454615942662626,-0.511983045712148,0.190853992998979,0.0949221019719971,0.117589055902087,"pp",200,0.8,1,0.5,-0.7,"logit",1018
0.653602406076734,0.644877717534005,-0.778998739322384,0.306371137846806,0.242710327309623,0.330600743893468,"iv",200,0.8,1,0.5,-0.7,"logit",1018
